min_score,max_rent,rent,apt_score
2,657,115,2
3,657,0,
2,657,110,2
4,657,0,
4,657,0,
1,658,110,2
3,658,0,
2,658,110,2
5,659,0,
3,659,0,
1,659,144,2
2,659,115,2
3,659,0,
2,660,115,2
4,660,0,
4,660,0,
3,660,0,
3,660,0,
2,660,120,2
2,660,120,2
3,660,0,
4,660,0,
2,661,105,2
5,661,0,
4,661,0,
1,662,115,2
4,662,0,
1,662,110,2
1,663,132,2
4,663,0,
2,664,120,2
2,664,110,2
5,664,0,
1,665,110,2
3,665,0,
1,665,105,2
1,665,120,2
5,665,0,
4,665,0,
2,665,110,2
5,665,0,
2,665,126,2
1,665,105,2
1,666,110,2
4,666,0,
2,666,110,2
5,666,0,
4,666,0,
5,667,0,
4,667,0,
2,667,105,2
2,667,132,2
2,668,105,2
4,668,0,
2,668,126,2
3,668,0,
3,668,0,
3,669,0,
1,669,105,2
4,669,0,
5,669,0,
1,669,105,2
5,669,0,
4,670,0,
4,670,0,
1,670,115,2
3,670,0,
1,671,120,2
1,671,115,2
1,672,115,2
5,673,0,
3,673,0,
1,673,105,2
3,673,0,
3,674,0,
5,675,0,
1,675,120,2
3,675,0,
5,675,0,
1,675,120,2
1,675,120,2
3,675,0,
2,676,120,2
3,676,0,
3,676,0,
1,676,110,2
2,676,120,2
1,677,120,2
5,677,0,
1,677,126,2
1,678,110,2
5,678,0,
1,678,110,2
1,678,115,2
2,678,110,2
3,679,0,
1,679,105,2
2,679,138,2
3,680,0,
2,680,110,2
1,680,110,2
3,680,0,
2,681,120,2
2,681,105,2
2,681,110,2
2,681,110,2
1,681,105,2
4,681,0,
2,682,115,2
1,682,120,2
5,682,0,
1,682,126,2
4,682,0,
3,683,0,
1,684,132,2
4,684,0,
3,685,0,
3,685,0,
1,685,126,2
1,685,126,2
3,685,0,
4,685,0,
5,685,0,
1,686,105,2
2,686,120,2
5,686,0,
3,686,0,
1,686,115,2
5,687,0,
4,687,0,
4,688,0,
3,688,0,
2,688,126,2
3,688,0,
5,688,0,
2,688,110,2
1,689,126,2
4,689,0,
3,689,0,
3,689,0,
1,689,105,2
4,689,0,
2,690,115,2
2,690,105,2
4,690,0,
4,690,0,
2,690,120,2
5,690,0,
4,690,0,
5,691,0,
3,691,0,
3,691,0,
4,692,0,
3,692,0,
2,692,115,2
4,692,0,
1,692,110,2
3,693,0,
3,693,0,
2,693,105,2
2,693,115,2
4,694,0,
4,694,0,
2,694,110,2
1,695,115,2
4,695,0,
3,696,0,
3,696,0,
3,696,0,
4,696,0,
2,696,105,2
1,696,115,2
4,696,0,
2,696,115,2
1,697,110,2
4,697,0,
2,697,115,2
3,698,0,
5,698,0,
5,698,0,
2,699,132,2
3,699,0,
2,699,126,2
4,700,0,
2,700,132,2
3,700,0,
4,701,0,
3,701,0,
2,701,126,2
1,702,110,2
2,702,110,2
3,702,0,
1,702,105,2
1,703,126,2
2,703,126,2
4,703,0,
5,703,0,
2,704,126,2
3,704,0,
3,704,0,
5,704,0,
5,704,0,
5,704,0,
3,705,0,
4,705,0,
1,706,126,2
2,706,126,2
1,706,126,2
2,707,105,2
2,707,110,2
3,707,0,
4,707,0,
5,708,0,
4,708,0,
4,708,0,
3,708,0,
2,709,110,2
5,709,0,
4,709,0,
3,709,0,
2,710,115,2
2,711,126,2
4,711,0,
5,712,0,
3,712,0,
5,712,0,
1,712,132,2
3,712,0,
2,712,105,2
3,712,0,
1,713,110,2
3,713,0,
3,713,0,
5,714,0,
4,715,0,
5,715,0,
5,716,0,
1,716,105,2
4,716,0,
4,716,0,
4,717,0,
3,717,0,
3,717,0,
3,717,0,
3,717,0,
2,717,110,2
1,717,115,2
2,717,115,2
1,718,132,2
4,718,0,
2,718,110,2
2,718,115,2
1,718,105,2
2,719,110,2
1,719,115,2
2,719,120,2
1,719,115,2
5,719,0,
4,719,0,
5,720,0,
5,721,0,
4,721,0,
1,721,110,2
3,722,0,
2,722,138,2
1,722,120,2
3,722,0,
1,722,126,2
5,722,0,
1,723,105,2
4,723,0,
5,723,0,
2,724,110,2
2,724,144,2
1,724,115,2
5,724,0,
3,724,0,
5,724,0,
2,725,115,2
2,725,126,2
3,725,0,
5,725,0,
4,725,0,
1,725,115,2
3,725,0,
2,725,115,2
3,726,0,
4,726,0,
