min_score,max_rent,rent,apt_score
1,2375,1409,3
2,2376,1629,3
2,2377,1629,3
4,2377,0,
3,2378,1552,3
1,2378,1629,3
1,2378,1884,3
2,2378,1409,3
3,2379,1479,3
2,2379,1884,3
2,2379,2076,3
3,2380,1629,3
4,2381,0,
2,2381,1409,3
4,2381,0,
1,2382,1710,3
1,2383,1479,3
2,2383,1978,3
5,2384,0,
2,2385,1409,3
4,2385,0,
5,2386,0,
4,2386,0,
3,2386,1795,3
2,2387,1629,3
4,2387,0,
1,2387,1710,3
4,2387,0,
1,2387,2179,3
2,2388,1978,3
1,2388,1552,3
1,2388,1479,3
2,2390,1884,3
4,2392,0,
4,2393,0,
2,2394,1629,3
4,2394,0,
2,2395,1479,3
5,2395,0,
5,2396,0,
2,2396,1479,3
4,2397,0,
5,2397,0,
5,2397,0,
4,2400,0,
1,2400,1479,3
4,2400,0,
2,2402,1884,3
3,2402,1552,3
3,2402,1552,3
5,2403,0,
5,2403,0,
4,2404,0,
4,2404,0,
2,2405,2076,3
3,2405,1884,3
3,2405,1710,3
1,2405,1342,3
1,2405,1479,3
4,2406,0,
1,2406,1629,3
3,2406,1629,3
2,2407,1479,3
4,2407,0,
2,2407,1795,3
2,2408,1409,3
2,2409,1479,3
2,2409,1479,3
1,2410,1552,3
3,2411,1479,3
2,2412,1479,3
1,2412,1479,3
5,2412,0,
5,2413,0,
4,2415,0,
4,2415,0,
5,2415,0,
4,2415,0,
3,2416,1409,3
5,2416,0,
2,2416,1884,3
3,2416,1629,3
1,2417,1552,3
3,2418,1795,3
5,2418,0,
3,2418,1795,3
5,2418,0,
5,2418,0,
3,2418,1629,3
1,2419,1795,3
3,2420,1552,3
4,2420,0,
2,2420,1795,3
2,2420,1552,3
4,2420,0,
2,2420,2076,3
1,2422,1409,3
5,2422,0,
3,2423,1629,3
4,2423,0,
3,2423,1479,3
5,2424,0,
2,2424,1710,3
2,2424,2076,3
5,2424,0,
1,2425,1978,3
3,2425,1795,3
3,2425,1710,3
3,2425,1795,3
2,2426,1279,3
1,2426,1884,3
4,2427,0,
1,2427,1629,3
5,2427,0,
2,2428,1884,3
3,2429,1479,3
4,2430,0,
4,2430,0,
5,2430,0,
5,2431,0,
3,2431,1795,3
3,2431,1479,3
3,2431,1409,3
4,2432,0,
5,2432,0,
2,2432,1710,3
1,2433,1409,3
1,2433,1479,3
3,2434,1629,3
5,2434,0,
3,2434,1552,3
3,2435,1710,3
3,2435,1978,3
3,2435,1409,3
4,2436,0,
5,2437,0,
3,2437,2076,3
1,2437,1552,3
4,2439,0,
3,2439,1884,3
5,2439,0,
3,2439,1710,3
3,2439,1710,3
5,2439,0,
2,2440,2179,3
4,2440,0,
4,2441,0,
1,2441,1409,3
1,2441,1479,3
5,2442,0,
3,2442,1479,3
2,2444,1479,3
2,2444,1710,3
5,2445,0,
4,2446,0,
1,2447,1342,3
2,2447,1552,3
1,2447,1710,3
3,2447,1479,3
2,2447,1629,3
5,2448,0,
5,2448,0,
2,2449,1710,3
1,2449,1479,3
2,2449,1795,3
4,2450,0,
3,2450,1629,3
2,2450,1552,3
3,2451,1795,3
3,2451,1710,3
1,2451,1795,3
2,2452,1795,3
4,2453,0,
2,2453,1342,3
1,2454,1710,3
2,2454,1552,3
1,2454,1409,3
2,2455,1479,3
2,2455,1552,3
2,2456,1479,3
3,2456,1409,3
4,2456,0,
2,2457,1629,3
1,2457,1409,3
2,2457,1884,3
2,2457,1710,3
4,2458,0,
2,2458,1479,3
2,2459,1552,3
3,2459,1795,3
4,2461,0,
1,2461,1409,3
5,2461,0,
1,2462,1710,3
2,2462,1629,3
2,2462,110,2
4,2463,0,
1,2463,1409,3
2,2464,1884,3
2,2464,1552,3
5,2464,0,
1,2464,1552,3
4,2466,0,
1,2466,2179,3
2,2467,1409,3
4,2467,0,
1,2467,1552,3
2,2468,1884,3
5,2469,0,
1,2469,1795,3
5,2470,0,
4,2470,0,
3,2470,1629,3
5,2470,0,
3,2470,1552,3
5,2470,0,
5,2470,0,
2,2471,1710,3
2,2472,1479,3
3,2472,1629,3
2,2473,2179,3
3,2473,1710,3
4,2474,0,
5,2474,0,
3,2475,1978,3
3,2475,1795,3
1,2476,2076,3
1,2476,1710,3
3,2476,1552,3
4,2477,0,
1,2477,1710,3
5,2478,0,
3,2478,1409,3
1,2478,1409,3
5,2478,0,
2,2479,1629,3
3,2479,1409,3
4,2479,0,
1,2480,1552,3
5,2480,0,
1,2480,1552,3
2,2480,1629,3
2,2481,1978,3
2,2481,1552,3
4,2481,0,
2,2481,1710,3
5,2481,0,
2,2482,1629,3
2,2482,1342,3
2,2482,1884,3
3,2483,2076,3
1,2483,1710,3
4,2483,0,
3,2483,1552,3
1,2484,1629,3
2,2484,1479,3
3,2485,1342,3
3,2485,1710,3
2,2485,1552,3
1,2486,1710,3
1,2486,1552,3
1,2487,1710,3
3,2487,1884,3
5,2488,0,
1,2488,1710,3
1,2488,1795,3
5,2488,0,
1,2489,1884,3
5,2489,0,
3,2489,1479,3
1,2489,1795,3
2,2490,110,2
1,2490,1795,3
5,2490,0,
5,2491,0,
4,2491,0,
4,2491,0,
2,2492,1795,3
1,2492,1629,3
3,2492,1409,3
3,2492,1479,3
3,2493,1710,3
4,2493,0,
4,2493,0,
3,2493,2076,3
4,2493,0,
3,2494,1552,3
4,2494,0,
1,2494,1795,3
3,2494,1884,3
4,2495,0,
5,2495,0,
3,2496,1479,3
3,2497,1884,3
3,2498,1795,3
3,2498,1409,3
5,2498,0,
2,2498,1552,3
1,2498,1342,3
1,2498,1710,3
4,2499,0,
4,2500,0,
4,2500,0,
3,2500,1795,3
5,2500,0,
4,2501,0,
5,2501,0,
5,2502,0,
2,2502,1629,3
5,2503,0,
3,2503,1409,3
2,2503,1884,3
1,2504,1409,3
4,2505,0,
4,2505,0,
4,2505,0,
4,2506,0,
2,2506,1629,3
3,2506,1552,3
2,2506,1479,3
5,2506,0,
4,2507,0,
2,2507,1629,3
3,2508,2076,3
1,2508,1710,3
1,2508,1552,3
3,2509,1552,3
2,2509,1795,3
1,2509,1884,3
3,2509,1552,3
2,2509,1479,3
1,2510,1629,3
3,2510,1884,3
3,2510,1479,3
4,2511,0,
3,2512,1629,3
1,2512,1409,3
4,2512,0,
3,2513,1795,3
5,2513,0,
1,2513,1795,3
3,2514,1479,3
1,2514,1710,3
1,2515,1479,3
4,2515,0,
3,2516,1884,3
5,2516,0,
2,2516,1409,3
2,2516,1710,3
5,2517,0,
1,2517,1552,3
1,2518,1795,3
5,2518,0,
5,2518,0,
4,2519,0,
4,2520,0,
3,2520,1479,3
3,2521,1552,3
5,2522,0,
5,2522,0,
1,2524,115,2
5,2524,0,
1,2524,1479,3
2,2524,1795,3
3,2524,1409,3
3,2525,1479,3
4,2525,0,
3,2525,1795,3
2,2526,1629,3
4,2526,0,
1,2527,1479,3
2,2528,1552,3
2,2529,1409,3
2,2530,1629,3
3,2531,1409,3
2,2531,1342,3
3,2531,1978,3
1,2532,1884,3
1,2532,1978,3
3,2532,1479,3
1,2532,1629,3
5,2533,0,
4,2533,0,
3,2534,1978,3
1,2534,1479,3
2,2534,1710,3
5,2534,0,
4,2534,0,
2,2534,1479,3
3,2535,1795,3
3,2535,1342,3
2,2536,1710,3
4,2536,0,
5,2536,0,
1,2536,1479,3
3,2536,1710,3
5,2537,0,
4,2537,0,
3,2537,1629,3
4,2537,0,
3,2538,1552,3
1,2539,1710,3
1,2539,1552,3
1,2539,1552,3
5,2539,0,
4,2539,0,
5,2539,0,
3,2540,1552,3
3,2540,1479,3
5,2541,0,
5,2541,0,
5,2542,0,
3,2542,1978,3
5,2542,0,
5,2542,0,
3,2543,1629,3
5,2543,0,
3,2544,1479,3
1,2544,2076,3
3,2545,1795,3
5,2545,0,
5,2545,0,
5,2545,0,
5,2546,0,
3,2546,1629,3
1,2548,1479,3
5,2548,0,
2,2549,1884,3
1,2550,1552,3
2,2550,1552,3
4,2551,0,
4,2552,0,
3,2552,1978,3
2,2553,1710,3
2,2553,1552,3
5,2554,0,
3,2554,1552,3
1,2554,2076,3
2,2555,1978,3
2,2555,1978,3
4,2555,0,
4,2555,0,
1,2555,1552,3
4,2555,0,
3,2555,1629,3
3,2556,1552,3
5,2556,0,
2,2556,1795,3
5,2557,0,
2,2557,1629,3
3,2557,1479,3
5,2557,0,
1,2557,1629,3
2,2558,1710,3
1,2558,1629,3
4,2558,0,
1,2558,1710,3
1,2559,1409,3
3,2559,1552,3
1,2560,1795,3
3,2561,1552,3
4,2561,0,
3,2561,1552,3
4,2561,0,
2,2563,1884,3
2,2563,1884,3
4,2564,0,
2,2564,1552,3
2,2564,1342,3
5,2565,0,
2,2565,1629,3
2,2565,1342,3
5,2565,0,
2,2566,1552,3
2,2566,1978,3
2,2567,1795,3
1,2567,1629,3
2,2568,1884,3
4,2568,0,
5,2569,0,
4,2569,0,
4,2569,0,
4,2570,0,
1,2570,1629,3
5,2571,0,
2,2572,1978,3
5,2572,0,
1,2572,1710,3
2,2572,1710,3
5,2573,0,
4,2573,0,
5,2575,0,
3,2576,1710,3
3,2576,1629,3
5,2577,0,
1,2577,1710,3
5,2578,0,
4,2579,0,
4,2579,0,
4,2580,0,
3,2580,1629,3
1,2580,1884,3
4,2580,0,
5,2580,0,
3,2581,1479,3
3,2581,1629,3
5,2581,0,
1,2582,2179,3
2,2583,1552,3
5,2583,0,
3,2583,1409,3
5,2583,0,
2,2584,105,2
2,2584,1409,3
4,2585,0,
3,2586,1629,3
1,2586,1409,3
3,2586,1710,3
1,2586,2179,3
4,2586,0,
5,2587,0,
1,2587,1795,3
5,2587,0,
1,2587,1629,3
5,2589,0,
2,2589,1342,3
4,2589,0,
5,2589,0,
2,2589,1884,3
5,2590,0,
2,2590,1795,3
3,2590,1479,3
3,2590,1884,3
5,2590,0,
3,2591,1629,3
2,2591,1342,3
5,2592,0,
4,2592,0,
3,2592,1710,3
2,2592,1884,3
1,2594,1629,3
4,2594,0,
3,2594,1409,3
4,2594,0,
2,2594,1479,3
2,2596,1479,3
2,2596,1710,3
5,2596,0,
2,2597,1552,3
2,2597,1629,3
4,2597,0,
1,2597,1479,3
1,2598,1795,3
2,2598,1629,3
2,2598,1978,3
4,2599,0,
4,2599,0,
1,2599,1552,3
1,2599,1552,3
5,2600,0,
1,2600,1795,3
3,2600,1795,3
3,2600,1629,3
5,2601,0,
3,2601,1279,3
2,2603,1629,3
1,2603,1795,3
5,2603,0,
4,2604,0,
3,2604,1479,3
5,2604,0,
2,2604,2076,3
4,2604,0,
5,2605,0,
2,2606,1710,3
4,2606,0,
1,2606,1710,3
5,2606,0,
3,2607,1795,3
2,2607,2179,3
4,2607,0,
2,2607,1978,3
2,2608,1409,3
4,2609,0,
2,2609,1978,3
5,2610,0,
3,2610,1978,3
1,2610,1552,3
3,2610,1409,3
4,2611,0,
4,2611,0,
5,2611,0,
1,2612,1710,3
2,2612,1710,3
5,2612,0,
4,2614,0,
3,2614,1978,3
2,2614,1629,3
4,2614,0,
3,2615,1409,3
2,2616,1710,3
3,2616,1978,3
4,2616,0,
5,2617,0,
1,2617,1552,3
2,2618,1552,3
3,2619,1479,3
4,2620,0,
5,2620,0,
5,2620,0,
4,2620,0,
2,2621,1629,3
1,2621,1552,3
2,2622,1552,3
2,2622,1884,3
3,2623,1552,3
4,2623,0,
2,2623,1552,3
5,2623,0,
4,2623,0,
2,2626,1884,3
5,2626,0,
3,2626,1710,3
3,2628,1629,3
4,2628,0,
4,2628,0,
4,2629,0,
4,2630,0,
4,2630,0,
5,2631,0,
5,2632,0,
1,2632,1710,3
3,2632,1552,3
3,2632,1629,3
4,2633,0,
3,2633,1479,3
3,2633,1479,3
2,2633,1629,3
2,2633,2179,3
4,2634,0,
4,2634,0,
4,2634,0,
3,2635,1795,3
2,2635,1710,3
2,2635,1342,3
1,2635,1884,3
2,2635,1629,3
3,2636,1552,3
4,2636,0,
3,2637,1884,3
2,2637,1710,3
5,2638,0,
5,2639,0,
3,2639,1552,3
5,2640,0,
5,2640,0,
1,2641,1884,3
1,2641,1710,3
2,2641,1710,3
4,2641,0,
5,2642,0,
1,2642,1795,3
1,2643,2287,3
3,2643,1409,3
1,2644,1409,3
1,2644,1884,3
1,2644,1629,3
5,2644,0,
5,2644,0,
1,2645,1479,3
3,2645,1409,3
1,2645,1552,3
3,2646,1629,3
1,2647,1710,3
1,2648,1629,3
1,2648,1479,3
4,2649,0,
3,2649,1279,3
3,2651,1629,3
1,2651,1710,3
4,2651,0,
2,2651,1710,3
2,2652,1795,3
5,2653,0,
4,2653,0,
5,2653,0,
2,2653,1795,3
2,2653,1629,3
5,2655,0,
4,2655,0,
2,2655,1552,3
3,2655,1629,3
4,2656,0,
2,2656,1479,3
5,2656,0,
3,2657,1342,3
3,2657,1710,3
3,2658,1795,3
1,2659,1629,3
4,2659,0,
1,2659,1629,3
2,2660,1479,3
5,2660,0,
2,2660,1479,3
4,2660,0,
2,2661,1629,3
3,2661,1342,3
2,2661,1552,3
1,2661,1552,3
1,2662,1629,3
4,2662,0,
3,2662,1552,3
5,2664,0,
2,2666,1552,3
4,2666,0,
5,2666,0,
5,2666,0,
5,2666,0,
3,2667,1978,3
3,2667,1978,3
4,2667,0,
2,2668,1795,3
1,2668,1409,3
1,2668,1978,3
4,2668,0,
1,2669,1479,3
1,2669,1479,3
5,2670,0,
2,2670,1629,3
4,2671,0,
4,2671,0,
5,2672,0,
5,2672,0,
5,2673,0,
3,2674,1409,3
1,2674,1409,3
3,2674,1629,3
3,2674,1629,3
4,2674,0,
4,2675,0,
4,2675,0,
4,2676,0,
3,2676,1409,3
5,2677,0,
4,2677,0,
5,2677,0,
4,2678,0,
1,2678,1884,3
4,2678,0,
5,2679,0,
2,2679,1978,3
3,2680,1710,3
1,2680,1884,3
1,2681,1629,3
2,2681,2179,3
5,2681,0,
1,2681,1629,3
1,2681,1629,3
4,2682,0,
5,2682,0,
1,2683,1710,3
5,2683,0,
5,2685,0,
3,2686,1409,3
1,2686,1342,3
3,2686,1629,3
5,2686,0,
2,2686,1978,3
3,2687,1884,3
1,2687,2076,3
2,2687,1795,3
2,2688,1978,3
1,2688,1710,3
1,2688,1552,3
1,2690,1629,3
4,2690,0,
3,2691,1710,3
4,2691,0,
2,2691,1710,3
2,2692,1552,3
5,2693,0,
5,2694,0,
4,2695,0,
1,2696,1552,3
3,2696,1342,3
1,2696,1552,3
5,2698,0,
4,2698,0,
1,2699,1552,3
5,2699,0,
5,2700,0,
4,2700,0,
1,2700,1629,3
4,2701,0,
4,2701,0,
2,2701,1409,3
1,2702,1710,3
1,2703,1710,3
3,2703,1409,3
5,2704,0,
3,2704,1795,3
4,2704,0,
1,2705,1479,3
2,2705,1629,3
4,2705,0,
2,2706,1629,3
4,2706,0,
5,2706,0,
2,2707,1710,3
3,2707,1978,3
5,2707,0,
5,2707,0,
4,2707,0,
2,2708,1342,3
4,2708,0,
5,2709,0,
4,2709,0,
4,2710,0,
4,2711,0,
1,2711,1884,3
3,2712,1710,3
2,2712,1479,3
2,2712,1629,3
4,2712,0,
5,2713,0,
3,2713,1629,3
2,2713,1710,3
3,2713,1342,3
1,2713,1710,3
4,2714,0,
5,2714,0,
4,2714,0,
1,2714,1978,3
1,2715,1795,3
2,2715,1409,3
2,2715,1978,3
3,2716,1884,3
1,2716,1409,3
2,2716,1342,3
4,2716,0,
1,2716,105,2
4,2717,0,
4,2717,0,
5,2719,0,
1,2720,1978,3
3,2720,1795,3
1,2722,1409,3
4,2722,0,
1,2723,1552,3
4,2723,0,
3,2723,1884,3
2,2724,1978,3
4,2725,0,
3,2725,1479,3
2,2725,1884,3
1,2726,105,2
3,2726,1884,3
5,2726,0,
3,2728,1795,3
5,2728,0,
1,2728,1795,3
1,2730,1884,3
3,2731,1795,3
2,2731,1884,3
5,2732,0,
3,2733,1552,3
3,2733,1710,3
1,2734,1342,3
1,2734,1795,3
3,2736,2401,3
1,2736,1479,3
5,2736,0,
1,2736,1884,3
3,2736,1795,3
4,2736,0,
3,2736,1884,3
5,2737,0,
2,2737,1978,3
5,2737,0,
4,2737,0,
1,2737,1479,3
3,2738,1342,3
5,2738,0,
4,2739,0,
4,2739,0,
3,2739,1629,3
4,2739,0,
4,2740,0,
1,2740,1479,3
3,2742,1479,3
3,2743,1710,3
3,2743,1710,3
2,2743,1710,3
3,2743,1884,3
1,2744,1795,3
5,2744,0,
5,2744,0,
1,2745,1479,3
1,2746,1629,3
5,2746,0,
5,2747,0,
1,2747,1710,3
4,2747,0,
4,2748,0,
5,2748,0,
5,2748,0,
2,2748,1479,3
1,2749,1479,3
4,2749,0,
1,2750,1710,3
3,2750,1795,3
5,2750,0,
1,2750,1342,3
5,2752,0,
1,2752,1978,3
4,2753,0,
5,2754,0,
5,2754,0,
4,2754,0,
3,2754,1342,3
3,2755,1279,3
4,2755,0,
3,2755,1479,3
2,2756,1795,3
4,2757,0,
4,2757,0,
4,2757,0,
2,2758,1884,3
4,2758,0,
1,2759,1552,3
2,2759,1629,3
5,2759,0,
2,2759,1629,3
5,2759,0,
5,2760,0,
2,2760,1795,3
4,2761,0,
5,2761,0,
4,2761,0,
2,2765,1884,3
2,2765,1710,3
3,2765,1978,3
2,2765,2179,3
1,2766,1279,3
1,2766,1629,3
1,2767,1479,3
5,2767,0,
4,2767,0,
2,2768,1629,3
2,2768,1552,3
2,2768,1629,3
1,2769,1552,3
1,2769,1710,3
5,2769,0,
3,2770,1409,3
2,2770,1479,3
3,2770,1629,3
3,2770,1884,3
1,2771,1795,3
5,2771,0,
1,2772,1884,3
4,2773,0,
5,2773,0,
4,2774,0,
1,2774,1884,3
4,2774,0,
1,2775,1795,3
4,2775,0,
3,2776,1710,3
5,2776,0,
3,2777,1710,3
5,2777,0,
5,2777,0,
2,2778,1479,3
3,2779,1710,3
2,2780,2179,3
1,2781,2779,4
3,2781,2779,4
5,2782,0,
1,2782,2779,4
1,2782,1795,3
1,2783,2779,4
4,2783,2779,4
2,2784,1552,3
4,2784,0,
4,2785,2779,4
4,2786,2779,4
2,2786,1479,3
1,2786,2779,4
3,2786,2779,4
1,2787,2779,4
5,2787,0,
2,2788,1552,3
3,2788,1710,3
1,2789,1710,3
1,2789,2779,4
3,2789,1342,3
2,2789,2779,4
4,2790,2779,4
1,2790,1552,3
1,2790,1629,3
3,2790,1552,3
4,2792,2779,4
1,2792,2779,4
3,2793,2779,4
1,2793,1795,3
5,2794,0,
4,2794,0,
5,2796,0,
1,2797,1552,3
1,2798,1552,3
5,2798,0,
4,2799,2779,4
3,2800,2779,4
4,2800,0,
5,2801,0,
5,2802,0,
2,2803,1978,3
4,2803,0,
5,2804,0,
4,2804,0,
1,2804,1409,3
1,2805,1342,3
2,2806,1279,3
5,2806,0,
1,2806,1710,3
3,2806,1884,3
2,2807,1409,3
5,2807,0,
2,2807,1409,3
3,2808,1552,3
2,2808,1479,3
1,2808,1629,3
3,2809,1479,3
3,2809,1795,3
1,2809,2779,4
5,2809,0,
1,2810,2779,4
5,2811,0,
1,2812,1629,3
3,2812,2779,4
4,2814,0,
4,2814,0,
1,2816,2076,3
4,2817,0,
2,2817,1479,3
4,2817,2779,4
4,2818,0,
3,2818,1479,3
2,2819,1978,3
4,2819,0,
3,2819,2779,4
4,2820,2779,4
5,2820,0,
2,2820,2076,3
2,2820,1479,3
5,2821,0,
2,2821,1552,3
4,2821,0,
1,2822,1552,3
4,2823,0,
3,2824,1409,3
5,2825,0,
2,2825,2779,4
1,2825,2779,4
1,2825,2779,4
1,2825,1710,3
3,2828,2779,4
2,2828,2779,4
1,2829,1629,3
3,2829,2779,4
5,2830,0,
2,2831,1479,3
2,2831,2779,4
4,2831,2779,4
4,2831,0,
3,2832,1552,3
5,2832,0,
2,2832,1479,3
2,2833,1479,3
2,2833,2779,4
4,2833,0,
5,2833,0,
3,2834,1710,3
3,2834,1479,3
3,2835,2779,4
5,2835,0,
2,2836,1479,3
2,2836,2779,4
1,2836,2401,3
2,2836,2779,4
1,2837,2779,4
4,2837,2779,4
4,2839,2779,4
2,2839,1629,3
5,2839,0,
2,2839,2179,3
2,2840,2779,4
1,2840,1409,3
5,2840,0,
2,2840,1795,3
3,2841,1978,3
2,2841,2779,4
2,2841,2779,4
3,2842,1629,3
5,2842,0,
2,2842,1629,3
4,2843,0,
5,2844,0,
4,2845,0,
4,2845,0,
4,2846,2779,4
3,2846,1409,3
3,2846,2779,4
4,2847,0,
3,2847,1552,3
1,2847,2779,4
4,2847,0,
2,2848,1629,3
2,2848,2779,4
2,2848,2779,4
1,2849,1629,3
2,2850,1795,3
3,2850,1795,3
4,2851,0,
2,2851,2779,4
4,2851,2779,4
3,2851,1342,3
5,2852,0,
1,2852,1552,3
5,2855,0,
5,2855,0,
3,2855,1795,3
1,2856,1552,3
3,2856,1479,3
1,2857,1710,3
3,2858,1409,3
4,2858,2779,4
1,2859,2779,4
2,2859,2779,4
5,2859,0,
3,2860,2779,4
1,2860,2779,4
3,2860,2779,4
3,2860,1552,3
1,2861,2779,4
3,2861,1795,3
4,2861,0,
5,2862,0,
3,2865,1552,3
5,2865,0,
1,2866,2779,4
3,2866,1552,3
4,2866,0,
4,2867,0,
5,2867,0,
5,2869,0,
5,2871,0,
1,2871,2779,4
4,2871,0,
1,2872,1978,3
5,2872,0,
2,2873,1552,3
1,2874,2779,4
2,2874,1409,3
1,2875,1409,3
5,2875,0,
5,2876,0,
5,2876,0,
5,2876,0,
3,2877,1629,3
4,2877,0,
3,2877,1552,3
5,2878,0,
1,2878,1342,3
4,2879,0,
2,2879,1342,3
4,2879,2779,4
5,2880,0,
5,2881,0,
2,2881,2779,4
1,2882,2779,4
5,2882,0,
3,2882,1409,3
2,2883,1978,3
3,2884,2779,4
3,2884,1342,3
5,2884,0,
2,2886,1279,3
4,2886,2779,4
2,2886,1479,3
1,2887,2779,4
5,2887,0,
3,2888,2779,4
4,2888,0,
5,2889,0,
5,2889,0,
3,2889,1629,3
2,2892,1479,3
5,2892,0,
2,2892,1629,3
3,2893,1629,3
5,2894,0,
5,2894,0,
4,2894,2779,4
4,2894,0,
2,2894,1552,3
4,2895,2779,4
4,2895,2779,4
4,2895,0,
1,2895,2779,4
5,2896,0,
3,2896,2779,4
3,2897,1479,3
3,2898,2779,4
1,2899,1479,3
5,2900,0,
4,2900,0,
1,2900,1479,3
4,2902,2779,4
5,2902,0,
4,2902,0,
3,2902,2779,4
4,2902,2779,4
5,2903,0,
4,2903,0,
3,2903,2779,4
4,2903,2779,4
2,2904,1710,3
1,2904,2779,4
2,2905,1552,3
3,2905,2779,4
1,2905,2779,4
2,2905,2779,4
2,2906,1409,3
2,2907,1342,3
1,2907,2779,4
2,2907,1552,3
5,2908,0,
5,2910,0,
1,2910,1629,3
5,2910,0,
4,2911,0,
4,2911,2779,4
5,2912,0,
2,2912,2779,4
2,2913,1409,3
5,2913,0,
5,2913,0,
2,2914,1479,3
2,2914,2179,3
1,2914,1795,3
2,2914,2076,3
1,2915,1479,3
1,2915,1552,3
2,2916,1629,3
4,2917,0,
2,2917,1552,3
2,2917,1479,3
5,2917,0,
4,2918,2917,4
2,2918,2917,4
1,2919,2779,4
1,2920,2917,4
1,2920,2917,4
5,2920,0,
2,2921,2779,4
5,2922,0,
4,2922,2917,4
4,2924,2917,4
3,2924,2917,4
3,2924,2917,4
1,2924,2917,4
4,2925,2779,4
3,2925,2917,4
5,2925,0,
4,2925,2917,4
5,2925,0,
4,2926,2917,4
3,2926,2917,4
1,2927,2917,4
3,2927,2917,4
1,2927,2917,4
4,2927,2917,4
2,2928,2917,4
1,2928,2917,4
2,2928,2917,4
2,2928,2917,4
1,2929,2917,4
4,2929,2917,4
3,2929,1552,3
3,2929,2917,4
3,2931,2917,4
1,2931,2917,4
1,2931,2917,4
3,2931,2917,4
3,2932,2917,4
4,2934,2917,4
2,2934,2917,4
3,2935,2779,4
5,2935,0,
1,2935,2917,4
1,2936,2917,4
5,2936,0,
4,2936,2917,4
4,2936,2917,4
2,2936,2917,4
5,2937,0,
3,2937,2917,4
2,2939,2917,4
3,2940,2917,4
4,2940,2917,4
1,2941,2917,4
2,2942,2779,4
5,2942,0,
3,2942,2917,4
3,2943,2917,4
4,2944,2917,4
4,2944,2917,4
5,2944,0,
3,2945,2917,4
5,2945,0,
5,2945,0,
2,2945,2917,4
2,2947,2917,4
4,2948,2917,4
4,2948,2917,4
2,2951,2917,4
3,2952,2917,4
4,2952,2917,4
5,2953,0,
5,2954,0,
1,2956,2917,4
5,2956,0,
5,2956,0,
5,2956,0,
4,2957,2917,4
1,2957,2917,4
3,2958,2917,4
2,2959,2917,4
2,2959,2917,4
1,2959,2779,4
1,2960,2917,4
3,2960,2917,4
2,2960,2917,4
1,2961,2917,4
1,2961,2917,4
1,2962,2779,4
1,2962,2917,4
1,2964,2917,4
5,2964,0,
4,2964,2779,4
2,2964,2917,4
5,2965,0,
3,2965,2917,4
4,2965,2917,4
3,2966,2917,4
1,2966,2779,4
3,2967,2779,4
2,2968,2917,4
5,2968,0,
1,2968,2917,4
1,2968,2917,4
1,2968,2917,4
1,2969,2917,4
3,2969,2917,4
4,2970,2779,4
2,2970,2779,4
3,2970,2917,4
1,2971,2917,4
5,2972,0,
3,2973,2779,4
3,2974,2779,4
1,2974,2917,4
4,2974,2917,4
3,2974,2917,4
1,2974,2779,4
1,2975,2779,4
3,2975,2917,4
2,2975,2917,4
1,2975,2917,4
2,2977,2917,4
4,2977,2917,4
4,2977,2917,4
5,2978,0,
1,2978,2917,4
4,2978,2917,4
4,2979,2917,4
1,2979,2917,4
2,2981,2779,4
2,2981,2917,4
1,2981,2779,4
3,2981,2917,4
1,2981,2917,4
2,2982,1629,3
4,2982,2917,4
5,2983,0,
5,2984,0,
2,2984,2779,4
4,2984,2917,4
2,2985,2917,4
3,2985,2917,4
4,2985,2917,4
5,2985,0,
5,2988,0,
1,2989,2917,4
2,2989,2917,4
2,2990,2917,4
3,2990,2917,4
1,2991,2917,4
2,2991,2917,4
5,2992,0,
2,2994,2917,4
2,2994,2917,4
3,2995,2917,4
1,2995,2917,4
3,2995,2917,4
5,2999,0,
2,2999,2917,4
2,3001,2917,4
1,3001,2779,4
1,3001,2917,4
1,3001,2917,4
2,3001,1629,3
3,3002,2917,4
1,3002,2917,4
4,3002,2917,4
5,3003,0,
2,3003,2917,4
1,3004,2917,4
3,3004,2917,4
4,3004,2917,4
3,3005,2917,4
4,3005,2917,4
1,3006,2917,4
4,3006,2917,4
5,3006,0,
3,3006,2917,4
2,3006,2917,4
2,3007,2917,4
1,3008,2779,4
5,3009,0,
3,3010,2917,4
5,3010,0,
3,3011,2779,4
4,3013,2917,4
2,3013,2917,4
4,3013,2917,4
4,3013,2917,4
2,3013,2917,4
3,3014,2917,4
4,3014,2917,4
3,3014,2917,4
2,3014,2917,4
3,3015,2917,4
3,3015,2917,4
2,3016,1479,3
4,3016,2917,4
1,3017,2917,4
2,3017,2779,4
1,3017,2917,4
4,3017,2779,4
5,3018,0,
5,3018,0,
5,3018,0,
2,3018,1479,3
3,3018,2917,4
3,3018,2917,4
3,3019,1795,3
3,3020,2917,4
4,3020,2917,4
4,3020,2917,4
5,3021,0,
3,3021,2917,4
1,3022,2917,4
1,3022,2917,4
4,3023,2917,4
3,3024,2917,4
2,3024,1409,3
4,3025,2917,4
5,3025,0,
1,3026,2917,4
5,3026,0,
5,3026,0,
2,3027,2917,4
4,3027,2779,4
5,3027,0,
1,3028,2917,4
2,3028,2917,4
1,3028,2917,4
5,3029,0,
4,3029,2917,4
1,3029,2917,4
2,3030,2779,4
3,3030,1710,3
2,3030,2917,4
3,3031,1710,3
1,3034,2779,4
5,3034,0,
4,3035,2917,4
3,3037,2917,4
5,3039,0,
