min_score,max_rent,rent,apt_score
1,1256,912,2
5,1256,0,
5,1256,0,
1,1256,620,2
5,1257,0,
5,1257,0,
3,1258,0,
5,1258,0,
1,1258,683,2
3,1259,0,
3,1259,0,
3,1259,0,
3,1259,0,
1,1259,828,2
2,1260,957,2
4,1260,0,
5,1260,0,
3,1260,0,
4,1261,0,
1,1262,789,2
5,1262,0,
1,1263,717,2
2,1263,683,2
1,1263,683,2
3,1264,0,
2,1264,869,2
2,1265,752,2
3,1265,0,
5,1265,0,
5,1265,0,
5,1266,0,
2,1266,789,2
5,1266,0,
1,1266,717,2
2,1266,683,2
3,1267,0,
5,1267,0,
5,1268,0,
2,1268,717,2
3,1268,0,
5,1269,0,
2,1269,869,2
3,1269,0,
1,1269,752,2
3,1269,0,
2,1270,717,2
5,1270,0,
1,1270,105,1
4,1270,0,
3,1270,0,
1,1271,105,1
4,1271,0,
5,1271,0,
2,1271,789,2
3,1272,0,
5,1272,0,
2,1272,717,2
2,1272,683,2
2,1272,717,2
3,1273,0,
2,1273,752,2
1,1273,651,2
5,1273,0,
2,1273,683,2
5,1273,0,
3,1274,0,
5,1274,0,
2,1274,1004,2
4,1274,0,
3,1275,0,
1,1275,105,1
5,1275,0,
1,1275,1054,2
5,1275,0,
2,1275,1161,2
2,1276,789,2
4,1276,0,
4,1276,0,
3,1276,0,
5,1276,0,
4,1276,0,
2,1276,828,2
4,1276,0,
5,1277,0,
2,1277,1106,2
4,1277,0,
1,1277,717,2
5,1277,0,
3,1277,0,
5,1278,0,
1,1278,110,1
4,1278,0,
4,1278,0,
5,1279,0,
5,1279,0,
5,1279,0,
4,1279,0,
2,1279,869,2
4,1279,0,
5,1280,0,
3,1280,0,
4,1281,0,
2,1281,828,2
1,1281,651,2
4,1281,0,
3,1281,0,
3,1282,0,
3,1282,0,
2,1282,828,2
1,1283,105,1
2,1283,717,2
1,1283,591,2
5,1284,0,
5,1284,0,
3,1284,0,
3,1285,0,
3,1285,0,
1,1285,465,2
4,1286,0,
2,1286,1161,2
1,1286,620,2
3,1287,0,
1,1287,828,2
1,1287,717,2
2,1288,591,2
3,1288,0,
1,1288,789,2
4,1289,0,
2,1290,869,2
5,1290,0,
3,1290,0,
1,1290,828,2
2,1290,537,2
3,1290,0,
1,1291,869,2
4,1291,0,
5,1291,0,
2,1291,828,2
3,1291,0,
1,1291,717,2
3,1292,0,
2,1292,717,2
3,1292,0,
2,1292,1054,2
5,1292,0,
5,1293,0,
1,1293,912,2
3,1293,0,
4,1294,0,
1,1294,828,2
4,1294,0,
1,1294,683,2
4,1295,0,
3,1295,0,
3,1295,0,
4,1295,0,
4,1295,0,
3,1295,0,
2,1295,912,2
4,1296,0,
4,1296,0,
5,1296,0,
2,1296,912,2
3,1297,0,
4,1297,0,
4,1297,0,
5,1297,0,
4,1297,0,
4,1298,0,
4,1298,0,
4,1298,0,
4,1298,0,
1,1298,957,2
1,1298,563,2
3,1298,0,
5,1298,0,
4,1298,0,
1,1298,912,2
2,1299,752,2
3,1299,0,
5,1300,0,
4,1300,0,
4,1300,0,
5,1300,0,
2,1301,717,2
5,1301,0,
3,1301,0,
2,1301,683,2
2,1301,828,2
2,1301,752,2
1,1302,591,2
4,1302,0,
2,1302,789,2
2,1302,683,2
4,1302,0,
2,1304,1054,2
3,1304,0,
3,1304,0,
2,1304,789,2
4,1304,0,
5,1305,0,
3,1305,0,
1,1305,717,2
4,1306,0,
1,1306,563,2
2,1306,651,2
4,1306,0,
5,1306,0,
3,1306,0,
1,1307,789,2
3,1307,0,
3,1307,0,
2,1308,512,2
4,1308,0,
2,1309,620,2
3,1310,0,
1,1310,717,2
1,1310,789,2
1,1310,110,1
4,1310,0,
2,1311,912,2
4,1313,0,
5,1313,0,
5,1313,0,
1,1313,105,1
2,1313,651,2
4,1313,0,
3,1313,0,
5,1314,0,
3,1314,0,
4,1314,0,
2,1314,869,2
5,1314,0,
2,1314,683,2
2,1314,620,2
2,1315,717,2
2,1316,912,2
4,1316,0,
1,1316,563,2
1,1316,651,2
5,1316,0,
2,1316,651,2
1,1317,110,1
1,1317,828,2
3,1317,0,
4,1317,0,
4,1318,0,
2,1318,789,2
5,1319,0,
1,1319,828,2
2,1319,591,2
5,1320,0,
3,1320,0,
3,1321,0,
1,1321,717,2
2,1322,683,2
5,1322,0,
4,1322,0,
2,1323,683,2
2,1323,1004,2
2,1323,789,2
5,1323,0,
4,1323,0,
3,1323,0,
5,1324,0,
2,1324,789,2
3,1324,0,
2,1324,752,2
5,1324,0,
3,1324,0,
4,1324,0,
2,1324,1054,2
4,1324,0,
4,1325,0,
1,1325,1106,2
4,1325,0,
5,1325,0,
2,1325,828,2
5,1326,0,
1,1326,105,1
3,1326,0,
5,1326,0,
2,1326,957,2
3,1326,0,
1,1327,912,2
5,1327,0,
5,1328,0,
2,1328,620,2
5,1328,0,
2,1328,651,2
3,1328,0,
3,1329,0,
2,1330,912,2
4,1330,0,
2,1330,563,2
5,1330,0,
2,1330,912,2
2,1331,789,2
5,1331,0,
1,1333,1054,2
5,1333,0,
5,1334,0,
1,1334,591,2
5,1335,0,
1,1336,105,1
5,1336,0,
4,1337,0,
2,1337,563,2
1,1337,717,2
2,1339,717,2
4,1339,0,
4,1339,0,
3,1339,0,
4,1339,0,
2,1340,869,2
1,1340,957,2
4,1340,0,
4,1341,0,
2,1341,752,2
3,1341,0,
1,1341,1106,2
5,1342,0,
4,1342,0,
4,1342,0,
2,1343,1161,2
2,1343,651,2
2,1343,752,2
3,1343,0,
4,1343,0,
5,1345,0,
4,1346,0,
2,1346,789,2
2,1346,752,2
2,1346,651,2
2,1347,1004,2
1,1347,683,2
5,1347,0,
4,1347,0,
3,1348,0,
2,1348,651,2
4,1348,0,
2,1348,789,2
1,1348,752,2
5,1349,0,
3,1349,0,
5,1349,0,
1,1349,752,2
5,1349,0,
5,1351,0,
5,1351,0,
1,1351,1054,2
2,1352,957,2
2,1352,752,2
4,1352,0,
5,1353,0,
4,1353,0,
4,1354,0,
1,1354,828,2
2,1355,828,2
5,1355,0,
2,1355,651,2
1,1355,752,2
3,1355,0,
5,1355,0,
1,1356,789,2
5,1356,0,
3,1356,0,
1,1356,105,1
2,1357,752,2
1,1357,620,2
5,1358,0,
3,1358,0,
1,1358,563,2
3,1358,0,
1,1359,1106,2
4,1359,0,
1,1359,828,2
3,1360,0,
5,1361,0,
5,1361,0,
1,1361,957,2
5,1361,0,
5,1362,0,
3,1362,0,
2,1362,912,2
3,1362,0,
5,1363,0,
2,1363,512,2
3,1363,0,
1,1363,828,2
2,1363,620,2
3,1363,0,
3,1363,0,
2,1364,752,2
1,1365,1054,2
4,1365,0,
4,1366,0,
2,1366,869,2
5,1366,0,
2,1366,1161,2
4,1366,0,
3,1366,0,
2,1366,957,2
2,1367,591,2
2,1368,789,2
1,1368,828,2
3,1369,0,
2,1369,752,2
5,1369,0,
2,1369,752,2
3,1369,0,
3,1370,0,
5,1370,0,
4,1370,0,
1,1370,651,2
4,1370,0,
5,1371,0,
2,1371,651,2
4,1371,0,
3,1371,0,
4,1372,0,
4,1372,0,
2,1372,912,2
5,1372,0,
5,1373,0,
2,1373,957,2
2,1373,591,2
4,1373,0,
2,1373,537,2
2,1374,717,2
1,1374,717,2
4,1374,0,
3,1374,0,
2,1374,620,2
4,1375,0,
3,1375,0,
4,1376,0,
2,1376,717,2
2,1376,828,2
4,1377,0,
2,1377,683,2
2,1378,717,2
4,1378,0,
3,1378,0,
1,1378,110,1
5,1378,0,
4,1379,0,
5,1379,0,
3,1379,0,
2,1379,717,2
5,1379,0,
3,1379,0,
3,1380,0,
2,1380,828,2
1,1380,620,2
2,1380,789,2
5,1381,0,
3,1381,0,
4,1381,0,
1,1381,620,2
5,1381,0,
2,1381,591,2
5,1382,0,
5,1382,0,
5,1382,0,
4,1382,0,
4,1382,0,
1,1383,869,2
3,1383,0,
1,1384,789,2
2,1384,828,2
1,1385,683,2
5,1385,0,
5,1385,0,
3,1385,0,
1,1385,1161,2
2,1385,620,2
5,1386,0,
1,1386,110,1
2,1386,1004,2
4,1386,0,
2,1387,828,2
5,1387,0,
2,1387,620,2
5,1387,0,
1,1387,537,2
5,1388,0,
5,1388,0,
4,1388,0,
4,1388,0,
4,1388,0,
2,1388,828,2
5,1389,0,
2,1389,717,2
3,1389,0,
2,1389,789,2
1,1389,1004,2
5,1390,0,
2,1390,957,2
1,1390,591,2
5,1390,0,
1,1390,651,2
3,1390,0,
5,1390,0,
2,1391,828,2
3,1391,0,
2,1391,651,2
2,1391,651,2
2,1391,683,2
2,1391,591,2
5,1391,0,
4,1392,0,
3,1392,0,
4,1392,0,
4,1392,0,
4,1393,0,
5,1393,0,
1,1394,912,2
1,1394,620,2
5,1394,0,
3,1394,0,
1,1394,752,2
1,1394,591,2
3,1394,0,
1,1395,789,2
3,1395,0,
2,1395,620,2
2,1395,683,2
4,1395,0,
3,1396,0,
3,1396,0,
1,1396,1161,2
3,1396,0,
1,1396,1004,2
2,1396,717,2
3,1396,0,
1,1396,105,1
4,1396,0,
3,1397,0,
2,1397,591,2
1,1397,957,2
5,1397,0,
3,1397,0,
4,1397,0,
2,1398,563,2
2,1398,651,2
5,1398,0,
4,1399,0,
4,1399,0,
2,1400,651,2
4,1400,0,
2,1400,912,2
4,1400,0,
1,1401,620,2
1,1401,912,2
4,1401,0,
5,1401,0,
1,1401,869,2
1,1401,752,2
5,1401,0,
5,1402,0,
5,1403,0,
2,1403,537,2
3,1403,0,
5,1403,0,
1,1404,537,2
3,1404,0,
5,1405,0,
4,1405,0,
5,1406,0,
4,1406,0,
3,1407,0,
5,1407,0,
4,1408,0,
3,1408,0,
3,1408,0,
1,1408,912,2
1,1408,828,2
5,1409,0,
4,1409,0,
3,1409,0,
3,1409,0,
2,1409,957,2
2,1409,789,2
3,1410,0,
2,1410,869,2
5,1410,0,
3,1410,0,
4,1410,0,
4,1410,0,
5,1411,0,
2,1411,957,2
2,1411,563,2
4,1411,0,
1,1412,651,2
5,1412,0,
1,1412,957,2
4,1412,0,
2,1412,789,2
5,1412,0,
1,1413,105,1
1,1413,105,1
2,1413,869,2
4,1413,0,
5,1413,0,
1,1415,828,2
2,1416,752,2
4,1416,0,
1,1417,717,2
5,1417,0,
5,1417,0,
1,1417,752,2
5,1419,0,
2,1419,1004,2
4,1419,0,
3,1420,0,
3,1421,0,
1,1421,828,2
3,1421,0,
1,1421,912,2
4,1421,0,
1,1421,828,2
1,1421,752,2
1,1422,717,2
3,1422,0,
5,1422,0,
5,1423,0,
3,1423,0,
5,1423,0,
3,1424,0,
3,1424,0,
3,1424,0,
5,1424,0,
2,1424,717,2
5,1425,0,
2,1425,591,2
5,1425,0,
2,1426,912,2
5,1426,0,
1,1426,683,2
2,1427,717,2
4,1427,0,
5,1427,0,
5,1428,0,
5,1428,0,
2,1428,651,2
3,1429,0,
3,1429,0,
5,1429,0,
3,1429,0,
3,1429,0,
4,1430,0,
2,1430,789,2
5,1431,0,
4,1431,0,
4,1432,0,
4,1433,0,
1,1433,683,2
1,1433,537,2
2,1433,869,2
3,1433,0,
3,1434,0,
5,1434,0,
1,1434,912,2
4,1434,0,
3,1435,0,
5,1435,0,
1,1435,563,2
1,1435,110,1
1,1436,789,2
5,1436,0,
5,1436,0,
1,1436,752,2
4,1436,0,
5,1436,0,
1,1436,683,2
5,1437,0,
4,1437,0,
4,1438,0,
2,1438,789,2
4,1438,0,
2,1438,752,2
4,1439,0,
3,1439,0,
1,1440,105,1
1,1440,651,2
1,1440,105,1
4,1440,0,
1,1441,1219,2
3,1441,0,
2,1441,828,2
1,1441,105,1
1,1441,105,1
3,1441,0,
2,1441,717,2
1,1441,1279,2
3,1442,0,
1,1442,789,2
2,1442,620,2
1,1442,105,1
3,1443,0,
4,1443,0,
3,1443,0,
3,1443,0,
4,1444,0,
3,1444,0,
5,1444,0,
1,1444,683,2
1,1444,683,2
5,1444,0,
1,1444,717,2
2,1445,789,2
4,1445,0,
1,1445,683,2
1,1445,105,1
4,1445,0,
5,1446,0,
5,1446,0,
5,1447,0,
2,1447,651,2
4,1447,0,
1,1447,828,2
2,1447,1004,2
2,1448,869,2
3,1448,0,
4,1448,0,
1,1448,591,2
1,1448,912,2
5,1449,0,
2,1449,620,2
4,1449,0,
2,1449,869,2
5,1449,0,
2,1449,717,2
3,1450,0,
4,1450,0,
4,1450,0,
2,1450,620,2
2,1451,828,2
2,1451,752,2
5,1451,0,
5,1452,0,
5,1453,0,
3,1453,0,
2,1453,683,2
3,1453,0,
1,1454,957,2
3,1454,0,
4,1455,0,
1,1455,828,2
4,1455,0,
2,1455,828,2
2,1455,717,2
5,1455,0,
2,1455,717,2
3,1456,0,
3,1456,0,
4,1456,0,
4,1457,0,
3,1457,0,
1,1457,651,2
1,1457,537,2
2,1457,651,2
1,1458,591,2
4,1458,0,
4,1458,0,
4,1458,0,
5,1458,0,
2,1458,789,2
2,1458,869,2
4,1459,0,
2,1459,620,2
1,1459,683,2
3,1459,0,
4,1460,0,
3,1460,0,
3,1460,0,
1,1460,651,2
5,1461,0,
4,1461,0,
2,1461,869,2
4,1461,0,
1,1461,717,2
4,1461,0,
2,1462,869,2
2,1462,512,2
3,1462,0,
1,1462,683,2
5,1462,0,
4,1462,0,
2,1463,512,2
5,1464,0,
2,1464,537,2
1,1464,717,2
2,1464,957,2
4,1465,0,
3,1465,0,
3,1465,0,
4,1465,0,
4,1465,0,
4,1465,0,
1,1465,620,2
3,1465,0,
3,1465,0,
1,1465,789,2
4,1465,0,
1,1466,591,2
4,1466,0,
3,1466,0,
2,1466,752,2
5,1466,0,
4,1466,0,
5,1467,0,
5,1467,0,
4,1467,0,
2,1467,717,2
2,1467,683,2
4,1467,0,
2,1468,620,2
3,1468,0,
4,1468,0,
3,1468,0,
3,1469,0,
2,1469,828,2
4,1470,0,
2,1470,789,2
1,1471,105,1
1,1471,683,2
5,1471,0,
1,1471,828,2
3,1471,0,
2,1471,620,2
1,1472,828,2
4,1472,0,
3,1472,0,
5,1473,0,
5,1473,0,
3,1473,0,
2,1473,789,2
1,1473,620,2
4,1474,0,
2,1474,651,2
3,1474,0,
3,1474,0,
2,1476,537,2
4,1476,0,
1,1476,683,2
1,1476,1004,2
4,1477,0,
5,1477,0,
1,1477,957,2
1,1477,912,2
4,1477,0,
3,1477,0,
2,1477,828,2
1,1478,717,2
3,1478,0,
2,1478,957,2
1,1478,105,1
2,1478,869,2
1,1478,563,2
3,1478,0,
5,1479,0,
3,1479,0,
5,1479,0,
4,1479,0,
3,1480,0,
4,1480,0,
2,1481,683,2
5,1481,0,
3,1481,0,
4,1481,0,
3,1481,0,
5,1482,0,
1,1482,752,2
5,1482,0,
5,1483,0,
3,1483,0,
1,1483,563,2
3,1483,0,
4,1483,0,
1,1483,620,2
3,1484,0,
1,1484,591,2
2,1484,651,2
5,1484,0,
3,1484,0,
2,1484,1106,2
5,1484,0,
4,1485,0,
2,1485,1004,2
3,1485,0,
5,1485,0,
1,1486,105,1
3,1486,0,
5,1486,0,
5,1486,0,
3,1486,0,
4,1486,0,
1,1487,105,1
1,1487,563,2
3,1487,0,
1,1487,651,2
1,1487,1106,2
2,1487,912,2
4,1488,0,
3,1488,0,
4,1489,0,
4,1489,0,
2,1489,683,2
4,1489,0,
1,1489,869,2
1,1489,651,2
5,1491,0,
2,1491,1004,2
3,1492,0,
2,1492,717,2
2,1492,789,2
4,1492,0,
3,1493,0,
3,1493,0,
5,1493,0,
3,1493,0,
1,1494,957,2
5,1494,0,
2,1494,957,2
1,1494,869,2
1,1494,105,1
1,1494,828,2
4,1495,0,
5,1495,0,
3,1495,0,
3,1495,0,
1,1495,683,2
4,1496,0,
3,1496,0,
2,1496,651,2
4,1496,0,
2,1496,591,2
1,1496,1161,2
5,1496,0,
5,1496,0,
1,1496,752,2
1,1496,717,2
4,1496,0,
3,1497,0,
5,1497,0,
3,1497,0,
1,1497,683,2
5,1498,0,
2,1498,1004,2
4,1498,0,
4,1498,0,
4,1498,0,
1,1498,789,2
1,1498,620,2
3,1499,0,
5,1499,0,
4,1499,0,
3,1500,0,
5,1500,0,
2,1500,683,2
3,1500,0,
2,1501,869,2
5,1501,0,
2,1502,789,2
1,1502,620,2
2,1503,828,2
4,1503,0,
2,1504,789,2
5,1504,0,
3,1504,0,
4,1504,0,
3,1504,0,
4,1505,0,
4,1505,0,
5,1505,0,
4,1506,0,
3,1506,0,
3,1506,0,
5,1506,0,
3,1507,0,
3,1507,0,
2,1508,957,2
2,1508,789,2
4,1508,0,
4,1508,0,
4,1508,0,
1,1509,752,2
5,1509,0,
4,1509,0,
3,1509,0,
3,1510,0,
5,1510,0,
5,1510,0,
3,1511,0,
3,1511,0,
3,1511,0,
5,1511,0,
3,1511,0,
5,1512,0,
4,1512,0,
5,1512,0,
3,1512,0,
4,1512,0,
3,1513,0,
4,1513,0,
2,1513,717,2
1,1513,957,2
3,1513,0,
3,1513,0,
1,1513,620,2
2,1514,957,2
5,1514,0,
1,1514,110,1
2,1515,789,2
3,1515,0,
2,1515,683,2
3,1516,0,
3,1516,0,
4,1517,0,
5,1517,0,
1,1517,717,2
3,1518,0,
4,1518,0,
1,1519,105,1
2,1519,828,2
5,1519,0,
3,1519,0,
3,1519,0,
5,1519,0,
1,1519,105,1
4,1520,0,
2,1520,683,2
3,1520,0,
5,1520,0,
4,1521,0,
2,1521,789,2
4,1521,0,
3,1521,0,
1,1521,1004,2
2,1521,651,2
5,1521,0,
5,1523,0,
1,1523,1161,2
3,1524,0,
4,1524,0,
5,1524,0,
5,1525,0,
4,1525,0,
2,1525,912,2
4,1525,0,
3,1525,0,
4,1525,0,
1,1525,651,2
2,1526,683,2
2,1527,537,2
5,1528,0,
4,1528,0,
2,1528,957,2
2,1529,789,2
1,1529,1054,2
3,1530,0,
1,1530,651,2
1,1530,620,2
1,1530,717,2
1,1530,717,2
2,1531,683,2
1,1531,105,1
1,1532,1106,2
3,1532,0,
1,1533,620,2
3,1533,0,
1,1533,828,2
1,1533,620,2
1,1533,1106,2
2,1533,620,2
5,1533,0,
4,1534,0,
4,1534,0,
2,1534,789,2
2,1534,869,2
3,1534,0,
1,1534,591,2
2,1535,683,2
3,1535,0,
1,1535,683,2
3,1536,0,
1,1536,651,2
4,1536,0,
2,1536,869,2
1,1536,105,1
2,1537,620,2
2,1537,869,2
1,1537,105,1
5,1537,0,
1,1537,591,2
2,1537,683,2
1,1537,869,2
2,1537,869,2
4,1538,0,
1,1538,1004,2
5,1538,0,
1,1538,105,1
5,1539,0,
4,1539,0,
5,1540,0,
3,1540,0,
4,1540,0,
1,1541,912,2
5,1542,0,
3,1542,0,
1,1542,1054,2
5,1542,0,
1,1542,591,2
2,1542,912,2
2,1543,683,2
3,1543,0,
2,1543,1004,2
1,1544,717,2
3,1544,0,
1,1545,752,2
4,1545,0,
5,1546,0,
3,1546,0,
5,1547,0,
5,1548,0,
3,1548,0,
4,1549,0,
5,1549,0,
5,1549,0,
4,1550,0,
5,1550,0,
1,1551,1219,2
4,1551,0,
2,1551,717,2
3,1551,0,
4,1551,0,
4,1552,0,
4,1552,0,
1,1552,620,2
2,1554,512,2
1,1554,591,2
2,1554,717,2
3,1554,0,
4,1554,0,
3,1555,0,
1,1555,717,2
5,1556,0,
5,1556,0,
2,1556,752,2
4,1557,0,
2,1557,957,2
3,1558,0,
5,1558,0,
5,1558,0,
3,1558,0,
1,1558,912,2
4,1558,0,
1,1559,512,2
3,1559,0,
5,1559,0,
2,1560,683,2
1,1560,563,2
5,1560,0,
3,1560,0,
1,1560,957,2
1,1561,620,2
5,1561,0,
1,1561,752,2
3,1561,0,
2,1561,1106,2
2,1561,717,2
4,1562,0,
5,1562,0,
1,1562,683,2
5,1562,0,
1,1562,1004,2
1,1562,1004,2
2,1562,563,2
4,1563,0,
5,1563,0,
2,1563,752,2
1,1564,591,2
5,1564,0,
4,1564,0,
4,1564,0,
4,1565,0,
4,1565,0,
1,1565,789,2
4,1565,0,
2,1565,789,2
4,1566,0,
5,1566,0,
2,1566,1219,2
1,1567,105,1
5,1567,0,
1,1568,537,2
2,1568,1004,2
4,1569,0,
3,1569,0,
5,1569,0,
5,1569,0,
5,1570,0,
5,1570,0,
1,1570,105,1
3,1570,0,
5,1571,0,
5,1571,0,
3,1571,0,
5,1571,0,
5,1571,0,
5,1572,0,
1,1572,105,1
4,1572,0,
2,1572,957,2
1,1573,591,2
1,1573,869,2
2,1573,651,2
5,1574,0,
3,1574,0,
4,1574,0,
5,1574,0,
4,1575,0,
4,1576,0,
3,1576,0,
1,1576,105,1
5,1576,0,
2,1577,1054,2
3,1577,0,
1,1577,1161,2
4,1578,0,
2,1578,752,2
4,1578,0,
4,1579,0,
2,1579,1004,2
5,1579,0,
2,1580,683,2
2,1580,869,2
1,1580,717,2
3,1580,0,
1,1581,789,2
4,1581,0,
3,1581,0,
4,1582,0,
3,1582,0,
1,1582,683,2
1,1582,869,2
3,1583,0,
2,1583,1004,2
4,1583,0,
4,1584,0,
4,1584,0,
3,1584,0,
5,1585,0,
3,1585,0,
1,1585,683,2
1,1585,591,2
5,1585,0,
5,1585,0,
5,1586,0,
4,1586,0,
5,1586,0,
4,1586,0,
4,1587,0,
2,1587,789,2
4,1588,0,
1,1588,1054,2
1,1589,105,1
1,1589,828,2
2,1590,683,2
4,1590,0,
4,1590,0,
5,1591,0,
5,1591,0,
4,1591,0,
2,1591,591,2
1,1592,752,2
2,1592,537,2
4,1592,0,
2,1593,537,2
2,1594,591,2
2,1594,620,2
1,1594,651,2
3,1594,0,
3,1595,0,
2,1595,683,2
5,1595,0,
1,1595,752,2
4,1596,0,
4,1596,0,
4,1596,0,
5,1596,0,
3,1596,0,
1,1597,957,2
5,1597,0,
2,1597,912,2
4,1598,0,
5,1598,0,
3,1600,0,
5,1600,0,
3,1600,0,
4,1600,0,
3,1601,0,
2,1601,828,2
5,1601,0,
2,1602,957,2
5,1602,0,
3,1602,0,
1,1602,789,2
4,1602,0,
3,1602,0,
5,1603,0,
3,1603,0,
4,1603,0,
4,1603,0,
3,1603,0,
1,1603,717,2
5,1603,0,
5,1604,0,
2,1604,752,2
2,1604,1106,2
4,1605,0,
1,1605,683,2
4,1605,0,
3,1605,0,
1,1605,717,2
1,1605,110,1
2,1605,717,2
1,1605,683,2
3,1606,0,
4,1607,0,
1,1607,105,1
4,1607,0,
3,1607,0,
2,1608,651,2
1,1608,717,2
1,1609,115,1
1,1609,105,1
4,1610,0,
5,1610,0,
1,1611,120,1
3,1611,0,
5,1612,0,
1,1612,620,2
5,1612,0,
4,1612,0,
5,1612,0,
1,1613,651,2
4,1613,0,
3,1614,0,
5,1614,0,
2,1615,789,2
4,1615,0,
3,1616,0,
1,1616,651,2
1,1617,591,2
2,1617,912,2
1,1618,752,2
1,1618,1161,2
3,1619,0,
1,1619,683,2
4,1620,0,
4,1620,0,
1,1620,752,2
5,1620,0,
2,1621,717,2
1,1623,1004,2
5,1624,0,
2,1624,789,2
1,1624,752,2
3,1624,0,
5,1624,0,
1,1625,620,2
3,1625,0,
4,1625,0,
3,1625,0,
1,1625,912,2
3,1626,0,
5,1626,0,
2,1626,651,2
3,1626,0,
5,1627,0,
4,1627,0,
4,1627,0,
4,1627,0,
3,1627,0,
2,1627,789,2
3,1627,0,
4,1627,0,
1,1627,105,1
1,1628,105,1
1,1628,683,2
1,1628,651,2
2,1629,789,2
3,1629,0,
2,1629,620,2
3,1629,0,
1,1629,789,2
5,1629,0,
2,1630,957,2
5,1630,0,
2,1630,651,2
2,1630,752,2
4,1630,0,
4,1630,0,
1,1631,105,1
5,1631,0,
4,1631,0,
3,1632,0,
4,1632,0,
4,1632,0,
3,1634,0,
5,1634,0,
1,1634,752,2
2,1634,620,2
3,1635,0,
4,1635,0,
2,1635,912,2
4,1635,0,
2,1636,752,2
3,1636,0,
4,1636,0,
1,1636,683,2
2,1636,717,2
4,1636,0,
1,1636,105,1
2,1636,591,2
5,1637,0,
5,1637,0,
5,1637,0,
1,1637,651,2
3,1638,0,
5,1638,0,
4,1638,0,
2,1638,620,2
5,1638,0,
1,1642,105,1
4,1642,0,
4,1642,0,
2,1644,651,2
5,1645,0,
4,1645,0,
2,1645,1054,2
2,1645,789,2
3,1646,0,
4,1646,0,
1,1646,789,2
4,1646,0,
1,1646,105,1
4,1647,0,
5,1647,0,
1,1647,717,2
2,1647,537,2
1,1647,620,2
4,1649,0,
5,1649,0,
2,1649,620,2
1,1649,1054,2
2,1649,683,2
3,1650,0,
5,1650,0,
1,1650,717,2
5,1650,0,
4,1651,0,
5,1651,0,
2,1651,591,2
1,1651,105,1
5,1651,0,
5,1651,0,
1,1651,683,2
4,1652,0,
5,1653,0,
5,1653,0,
5,1654,0,
1,1654,912,2
4,1655,0,
5,1655,0,
3,1655,0,
1,1655,105,1
4,1656,0,
3,1656,0,
2,1657,752,2
4,1657,0,
3,1657,0,
5,1658,0,
4,1658,0,
5,1658,0,
4,1659,0,
3,1659,0,
5,1659,0,
5,1659,0,
4,1659,0,
5,1659,0,
5,1659,0,
1,1659,717,2
5,1661,0,
4,1661,0,
2,1661,912,2
4,1661,0,
3,1662,0,
1,1662,105,1
5,1663,0,
2,1663,717,2
1,1663,105,1
2,1664,869,2
2,1664,717,2
2,1664,717,2
2,1665,752,2
2,1665,620,2
2,1666,869,2
1,1666,620,2
5,1667,0,
5,1667,0,
4,1667,0,
2,1667,683,2
3,1668,0,
2,1668,651,2
4,1669,0,
1,1670,828,2
2,1670,683,2
1,1670,869,2
1,1671,752,2
2,1671,789,2
4,1671,0,
3,1671,0,
4,1672,0,
3,1672,0,
5,1672,0,
4,1672,0,
1,1673,620,2
5,1673,0,
1,1673,828,2
3,1673,0,
3,1673,0,
1,1674,912,2
1,1674,591,2
5,1674,0,
4,1674,0,
1,1675,683,2
4,1675,0,
2,1675,591,2
2,1676,869,2
4,1676,0,
5,1677,0,
5,1677,0,
2,1679,957,2
2,1679,957,2
4,1679,0,
4,1679,0,
1,1679,563,2
3,1679,0,
1,1679,828,2
4,1680,0,
2,1680,869,2
5,1680,0,
2,1681,789,2
5,1681,0,
4,1681,0,
4,1681,0,
2,1681,651,2
2,1681,912,2
3,1682,0,
5,1682,0,
3,1682,0,
2,1682,828,2
1,1683,752,2
2,1683,537,2
3,1683,0,
2,1683,620,2
4,1683,0,
1,1684,717,2
1,1684,105,1
5,1684,0,
4,1685,0,
2,1685,683,2
1,1686,828,2
4,1686,0,
2,1686,683,2
5,1686,0,
1,1688,1004,2
3,1688,0,
5,1689,0,
3,1689,0,
2,1689,752,2
2,1689,620,2
4,1689,0,
2,1690,620,2
3,1690,0,
4,1690,0,
1,1690,912,2
3,1690,0,
1,1690,512,2
3,1691,0,
5,1691,0,
3,1691,0,
4,1691,0,
5,1691,0,
4,1692,0,
2,1692,1342,2
3,1692,0,
3,1693,0,
5,1693,0,
4,1693,0,
4,1694,0,
4,1694,0,
1,1694,789,2
3,1694,0,
4,1695,0,
5,1695,0,
5,1695,0,
1,1696,828,2
3,1696,0,
4,1697,0,
4,1698,0,
1,1698,912,2
1,1699,620,2
5,1699,0,
5,1700,0,
1,1700,651,2
3,1701,0,
2,1702,828,2
3,1702,0,
3,1704,0,
4,1704,0,
4,1705,0,
2,1705,789,2
5,1705,0,
1,1705,828,2
4,1705,0,
3,1705,0,
1,1706,651,2
3,1706,0,
5,1706,0,
1,1706,591,2
2,1706,752,2
2,1706,563,2
4,1706,0,
1,1707,620,2
2,1707,651,2
5,1707,0,
2,1707,869,2
1,1707,110,1
4,1708,0,
5,1709,0,
3,1709,0,
5,1710,0,
1,1710,1054,2
2,1710,591,2
4,1711,0,
5,1711,0,
5,1711,0,
5,1711,0,
4,1711,0,
3,1711,0,
3,1711,0,
