min_score,max_rent,rent,apt_score
3,613,0,Null
4,614,0,Null
5,615,0,Null
4,615,0,Null
2,616,0,Null
1,617,0,Null
1,617,0,Null
1,617,0,Null
4,618,0,Null
3,618,0,Null
4,618,0,Null
4,618,0,Null
1,619,0,Null
1,620,0,Null
1,620,0,Null
2,620,0,Null
4,620,0,Null
1,620,0,Null
1,621,0,Null
2,621,0,Null
5,621,0,Null
5,622,0,Null
1,622,0,Null
3,623,0,Null
3,623,0,Null
2,623,0,Null
1,623,0,Null
1,623,0,Null
3,623,0,Null
1,623,0,Null
2,624,0,Null
3,624,0,Null
4,624,0,Null
3,624,0,Null
4,625,0,Null
1,625,0,Null
4,625,0,Null
1,626,0,Null
1,626,0,Null
3,626,0,Null
3,626,0,Null
4,626,0,Null
3,627,0,Null
4,627,0,Null
4,627,0,Null
2,627,0,Null
3,628,0,Null
2,628,0,Null
1,628,0,Null
1,628,0,Null
1,629,0,Null
1,629,0,Null
2,629,0,Null
2,630,0,Null
3,630,0,Null
1,631,0,Null
2,631,0,Null
1,631,0,Null
2,632,0,Null
3,633,0,Null
3,633,0,Null
1,634,0,Null
2,634,0,Null
3,634,0,Null
3,634,0,Null
2,634,0,Null
5,635,0,Null
2,635,0,Null
1,635,0,Null
4,635,0,Null
1,635,0,Null
1,636,0,Null
2,636,0,Null
1,636,0,Null
5,636,0,Null
1,636,0,Null
2,636,0,Null
1,636,0,Null
1,637,0,Null
5,637,0,Null
3,637,0,Null
1,637,0,Null
1,638,0,Null
1,638,0,Null
1,639,0,Null
2,639,0,Null
4,640,0,Null
3,640,0,Null
3,640,0,Null
3,640,0,Null
5,640,0,Null
4,641,0,Null
5,641,0,Null
1,641,0,Null
1,641,0,Null
3,642,0,Null
5,642,0,Null
2,643,0,Null
1,643,0,Null
2,643,0,Null
5,643,0,Null
1,643,0,Null
1,644,0,Null
3,644,0,Null
4,644,0,Null
5,645,0,Null
2,645,0,Null
5,645,0,Null
1,646,0,Null
2,646,0,Null
3,646,0,Null
1,646,0,Null
1,646,0,Null
3,647,0,Null
4,647,0,Null
1,648,0,Null
3,649,0,Null
3,649,0,Null
4,649,0,Null
2,650,0,Null
2,650,0,Null
1,651,0,Null
5,651,0,Null
2,651,0,Null
5,651,0,Null
3,651,0,Null
5,652,0,Null
1,653,0,Null
2,653,0,Null
2,653,0,Null
5,655,0,Null
3,656,0,Null
1,656,0,Null
5,656,0,Null
3,657,0,Null
1,657,0,Null
2,657,0,Null
